power [kw],Time
20.78,2020 04 05 00:00:00
19.86,2020 04 05 01:00:00
19.43,2020 04 05 02:00:00
35.79,2020 04 05 03:00:00
34.46,2020 04 05 04:00:00
201.86,2020 04 05 05:00:00
202.46,2020 04 05 06:00:00
426.99,2020 04 05 07:00:00
535.04,2020 04 05 08:00:00
511.53,2020 04 05 09:00:00
586.23,2020 04 05 10:00:00
536.92,2020 04 05 11:00:00
527.5,2020 04 05 12:00:00
516.25,2020 04 05 13:00:00
505.83,2020 04 05 14:00:00
505.94,2020 04 05 15:00:00
504.95,2020 04 05 16:00:00
468.41,2020 04 05 17:00:00
457.84,2020 04 05 18:00:00
394.17,2020 04 05 19:00:00
221.22,2020 04 05 20:00:00
24.31,2020 04 05 21:00:00
116.08,2020 04 05 22:00:00
43.4,2020 04 05 23:00:00
40.5,2020 04 06 00:00:00
86.27,2020 04 06 01:00:00
77.05,2020 04 06 02:00:00
150.74,2020 04 06 03:00:00
143.72,2020 04 06 04:00:00
241.84,2020 04 06 05:00:00
226.16,2020 04 06 06:00:00
424.66,2020 04 06 07:00:00
530.37,2020 04 06 08:00:00
506.11,2020 04 06 09:00:00
581.49,2020 04 06 10:00:00
530.42,2020 04 06 11:00:00
523.03,2020 04 06 12:00:00
512.6,2020 04 06 13:00:00
503.73,2020 04 06 14:00:00
506.6,2020 04 06 15:00:00
507.8,2020 04 06 16:00:00
470.55,2020 04 06 17:00:00
443.97,2020 04 06 18:00:00
380.72,2020 04 06 19:00:00
206.03,2020 04 06 20:00:00
12.4,2020 04 06 21:00:00
99.93,2020 04 06 22:00:00
33.93,2020 04 06 23:00:00
50.26,2020 04 07 00:00:00
58.37,2020 04 07 01:00:00
71.65,2020 04 07 02:00:00
77.53,2020 04 07 03:00:00
77.27,2020 04 07 04:00:00
143.42,2020 04 07 05:00:00
146.45,2020 04 07 06:00:00
326.81,2020 04 07 07:00:00
402.83,2020 04 07 08:00:00
498.64,2020 04 07 09:00:00
574.96,2020 04 07 10:00:00
525.43,2020 04 07 11:00:00
518.28,2020 04 07 12:00:00
509.46,2020 04 07 13:00:00
501.38,2020 04 07 14:00:00
501.89,2020 04 07 15:00:00
502.21,2020 04 07 16:00:00
421.13,2020 04 07 17:00:00
315.04,2020 04 07 18:00:00
299.37,2020 04 07 19:00:00
170.54,2020 04 07 20:00:00
3.2,2020 04 07 21:00:00
91.4,2020 04 07 22:00:00
47.64,2020 04 07 23:00:00
64.94,2020 04 08 00:00:00
67.42,2020 04 08 01:00:00
58.67,2020 04 08 02:00:00
83.44,2020 04 08 03:00:00
86.92,2020 04 08 04:00:00
144.83,2020 04 08 05:00:00
147.71,2020 04 08 06:00:00
238.25,2020 04 08 07:00:00
172.07,2020 04 08 08:00:00
296.62,2020 04 08 09:00:00
377.51,2020 04 08 10:00:00
424.97,2020 04 08 11:00:00
423.53,2020 04 08 12:00:00
418.34,2020 04 08 13:00:00
414.22,2020 04 08 14:00:00
415.22,2020 04 08 15:00:00
318.45,2020 04 08 16:00:00
312.56,2020 04 08 17:00:00
293.5,2020 04 08 18:00:00
277.07,2020 04 08 19:00:00
234.82,2020 04 08 20:00:00
22.29,2020 04 08 21:00:00
108.72,2020 04 08 22:00:00
34.1,2020 04 08 23:00:00
19.37,2020 04 09 00:00:00
16.59,2020 04 09 01:00:00
15.91,2020 04 09 02:00:00
33.57,2020 04 09 03:00:00
35.04,2020 04 09 04:00:00
207.66,2020 04 09 05:00:00
217.9,2020 04 09 06:00:00
449.75,2020 04 09 07:00:00
572.55,2020 04 09 08:00:00
562.64,2020 04 09 09:00:00
644.99,2020 04 09 10:00:00
616.55,2020 04 09 11:00:00
618.41,2020 04 09 12:00:00
613.7,2020 04 09 13:00:00
606.83,2020 04 09 14:00:00
606.95,2020 04 09 15:00:00
605.77,2020 04 09 16:00:00
562.04,2020 04 09 17:00:00
562.56,2020 04 09 18:00:00
496.99,2020 04 09 19:00:00
300.95,2020 04 09 20:00:00
98.51,2020 04 09 21:00:00
180.13,2020 04 09 22:00:00
118.14,2020 04 09 23:00:00
95.25,2020 04 10 00:00:00
93.94,2020 04 10 01:00:00
94.87,2020 04 10 02:00:00
157.13,2020 04 10 03:00:00
156.41,2020 04 10 04:00:00
321.4,2020 04 10 05:00:00
299.67,2020 04 10 06:00:00
469.58,2020 04 10 07:00:00
578.33,2020 04 10 08:00:00
552.54,2020 04 10 09:00:00
621.04,2020 04 10 10:00:00
571.97,2020 04 10 11:00:00
565.58,2020 04 10 12:00:00
553.75,2020 04 10 13:00:00
540.61,2020 04 10 14:00:00
533.19,2020 04 10 15:00:00
522.14,2020 04 10 16:00:00
478.29,2020 04 10 17:00:00
447.72,2020 04 10 18:00:00
380.4,2020 04 10 19:00:00
205.43,2020 04 10 20:00:00
10.65,2020 04 10 21:00:00
97.72,2020 04 10 22:00:00
19.98,2020 04 10 23:00:00
32.35,2020 04 11 00:00:00
54.82,2020 04 11 01:00:00
75.47,2020 04 11 02:00:00
85.12,2020 04 11 03:00:00
93.16,2020 04 11 04:00:00
182.58,2020 04 11 05:00:00
194.95,2020 04 11 06:00:00
418.34,2020 04 11 07:00:00
522.63,2020 04 11 08:00:00
498.59,2020 04 11 09:00:00
575.16,2020 04 11 10:00:00
525.8,2020 04 11 11:00:00
519.21,2020 04 11 12:00:00
510.6,2020 04 11 13:00:00
502.59,2020 04 11 14:00:00
502.71,2020 04 11 15:00:00
501.96,2020 04 11 16:00:00
466.23,2020 04 11 17:00:00
455.79,2020 04 11 18:00:00
392.37,2020 04 11 19:00:00
216.53,2020 04 11 20:00:00
8.33,2020 04 11 21:00:00
96.98,2020 04 11 22:00:00
46.91,2020 04 11 23:00:00
56.36,2020 04 12 00:00:00
72.21,2020 04 12 01:00:00
71.6,2020 04 12 02:00:00
79.76,2020 04 12 03:00:00
89.17,2020 04 12 04:00:00
180.16,2020 04 12 05:00:00
193.3,2020 04 12 06:00:00
417.53,2020 04 12 07:00:00
522.35,2020 04 12 08:00:00
498.92,2020 04 12 09:00:00
575.31,2020 04 12 10:00:00
526.1,2020 04 12 11:00:00
519.78,2020 04 12 12:00:00
511.23,2020 04 12 13:00:00
504.7,2020 04 12 14:00:00
507.18,2020 04 12 15:00:00
503.84,2020 04 12 16:00:00
467.23,2020 04 12 17:00:00
456.91,2020 04 12 18:00:00
393.02,2020 04 12 19:00:00
217.75,2020 04 12 20:00:00
15.18,2020 04 12 21:00:00
104.2,2020 04 12 22:00:00
29.23,2020 04 12 23:00:00
41.39,2020 04 13 00:00:00
78.91,2020 04 13 01:00:00
89.23,2020 04 13 02:00:00
121.43,2020 04 13 03:00:00
145.91,2020 04 13 04:00:00
229.73,2020 04 13 05:00:00
225.99,2020 04 13 06:00:00
427.81,2020 04 13 07:00:00
536.72,2020 04 13 08:00:00
515.09,2020 04 13 09:00:00
591.59,2020 04 13 10:00:00
545.33,2020 04 13 11:00:00
539.34,2020 04 13 12:00:00
528.96,2020 04 13 13:00:00
523.29,2020 04 13 14:00:00
531.25,2020 04 13 15:00:00
532.71,2020 04 13 16:00:00
494.36,2020 04 13 17:00:00
472.54,2020 04 13 18:00:00
402.15,2020 04 13 19:00:00
221.22,2020 04 13 20:00:00
27.03,2020 04 13 21:00:00
116.94,2020 04 13 22:00:00
60.99,2020 04 13 23:00:00
48.16,2020 04 14 00:00:00
51.97,2020 04 14 01:00:00
54.74,2020 04 14 02:00:00
73.73,2020 04 14 03:00:00
76.57,2020 04 14 04:00:00
188.64,2020 04 14 05:00:00
210.55,2020 04 14 06:00:00
388.16,2020 04 14 07:00:00
478.24,2020 04 14 08:00:00
577.25,2020 04 14 09:00:00
652.44,2020 04 14 10:00:00
610.09,2020 04 14 11:00:00
608.71,2020 04 14 12:00:00
600.16,2020 04 14 13:00:00
589.2,2020 04 14 14:00:00
588.52,2020 04 14 15:00:00
586.82,2020 04 14 16:00:00
494.72,2020 04 14 17:00:00
386.77,2020 04 14 18:00:00
373.05,2020 04 14 19:00:00
233.03,2020 04 14 20:00:00
73.83,2020 04 14 21:00:00
156.15,2020 04 14 22:00:00
91.5,2020 04 14 23:00:00
71.43,2020 04 15 00:00:00
68.97,2020 04 15 01:00:00
66.36,2020 04 15 02:00:00
75.04,2020 04 15 03:00:00
59.5,2020 04 15 04:00:00
163.48,2020 04 15 05:00:00
178.1,2020 04 15 06:00:00
268.84,2020 04 15 07:00:00
207.72,2020 04 15 08:00:00
330.37,2020 04 15 09:00:00
406.67,2020 04 15 10:00:00
457.35,2020 04 15 11:00:00
459.01,2020 04 15 12:00:00
451.61,2020 04 15 13:00:00
439.3,2020 04 15 14:00:00
441.17,2020 04 15 15:00:00
342.74,2020 04 15 16:00:00
333.6,2020 04 15 17:00:00
302.12,2020 04 15 18:00:00
292.74,2020 04 15 19:00:00
251.17,2020 04 15 20:00:00
41.97,2020 04 15 21:00:00
125.82,2020 04 15 22:00:00
54.83,2020 04 15 23:00:00
42.62,2020 04 16 00:00:00
43.03,2020 04 16 01:00:00
42.98,2020 04 16 02:00:00
58.63,2020 04 16 03:00:00
56.69,2020 04 16 04:00:00
211.85,2020 04 16 05:00:00
229.25,2020 04 16 06:00:00
456.92,2020 04 16 07:00:00
585.28,2020 04 16 08:00:00
578.94,2020 04 16 09:00:00
661.61,2020 04 16 10:00:00
626.74,2020 04 16 11:00:00
617.3,2020 04 16 12:00:00
598.1,2020 04 16 13:00:00
572.33,2020 04 16 14:00:00
554.54,2020 04 16 15:00:00
546.57,2020 04 16 16:00:00
495.73,2020 04 16 17:00:00
471.84,2020 04 16 18:00:00
410.24,2020 04 16 19:00:00
223.11,2020 04 16 20:00:00
11.06,2020 04 16 21:00:00
97.96,2020 04 16 22:00:00
18.68,2020 04 16 23:00:00
46.47,2020 04 17 00:00:00
64.63,2020 04 17 01:00:00
59.98,2020 04 17 02:00:00
134.45,2020 04 17 03:00:00
128.78,2020 04 17 04:00:00
223.03,2020 04 17 05:00:00
217.64,2020 04 17 06:00:00
418.9,2020 04 17 07:00:00
523.71,2020 04 17 08:00:00
500.28,2020 04 17 09:00:00
576.71,2020 04 17 10:00:00
531.46,2020 04 17 11:00:00
525.79,2020 04 17 12:00:00
517.66,2020 04 17 13:00:00
510.14,2020 04 17 14:00:00
511.78,2020 04 17 15:00:00
512.53,2020 04 17 16:00:00
474.12,2020 04 17 17:00:00
432.73,2020 04 17 18:00:00
377.99,2020 04 17 19:00:00
205.99,2020 04 17 20:00:00
10.78,2020 04 17 21:00:00
98.72,2020 04 17 22:00:00
22.57,2020 04 17 23:00:00
18.26,2020 04 18 00:00:00
45.88,2020 04 18 01:00:00
55.18,2020 04 18 02:00:00
90.13,2020 04 18 03:00:00
89.27,2020 04 18 04:00:00
182.9,2020 04 18 05:00:00
196.02,2020 04 18 06:00:00
420.7,2020 04 18 07:00:00
527.21,2020 04 18 08:00:00
507.77,2020 04 18 09:00:00
590.4,2020 04 18 10:00:00
550.05,2020 04 18 11:00:00
548.4,2020 04 18 12:00:00
538.95,2020 04 18 13:00:00
527.18,2020 04 18 14:00:00
528.61,2020 04 18 15:00:00
530.07,2020 04 18 16:00:00
494.3,2020 04 18 17:00:00
474.14,2020 04 18 18:00:00
413.24,2020 04 18 19:00:00
232.74,2020 04 18 20:00:00
23.67,2020 04 18 21:00:00
106.84,2020 04 18 22:00:00
32.81,2020 04 18 23:00:00
18.41,2020 04 19 00:00:00
20.4,2020 04 19 01:00:00
20.99,2020 04 19 02:00:00
65.48,2020 04 19 03:00:00
66.4,2020 04 19 04:00:00
199.67,2020 04 19 05:00:00
216.94,2020 04 19 06:00:00
440.19,2020 04 19 07:00:00
552.96,2020 04 19 08:00:00
536.13,2020 04 19 09:00:00
621.79,2020 04 19 10:00:00
595.31,2020 04 19 11:00:00
600.08,2020 04 19 12:00:00
594.56,2020 04 19 13:00:00
583.72,2020 04 19 14:00:00
582.42,2020 04 19 15:00:00
584.63,2020 04 19 16:00:00
549.06,2020 04 19 17:00:00
545.78,2020 04 19 18:00:00
480.54,2020 04 19 19:00:00
285.29,2020 04 19 20:00:00
81.51,2020 04 19 21:00:00
165.3,2020 04 19 22:00:00
101.52,2020 04 19 23:00:00
80.27,2020 04 20 00:00:00
80.39,2020 04 20 01:00:00
81.72,2020 04 20 02:00:00
140.73,2020 04 20 03:00:00
140.04,2020 04 20 04:00:00
282.0,2020 04 20 05:00:00
292.02,2020 04 20 06:00:00
483.4,2020 04 20 07:00:00
597.57,2020 04 20 08:00:00
580.12,2020 04 20 09:00:00
650.98,2020 04 20 10:00:00
619.97,2020 04 20 11:00:00
626.58,2020 04 20 12:00:00
619.49,2020 04 20 13:00:00
614.2,2020 04 20 14:00:00
620.96,2020 04 20 15:00:00
611.12,2020 04 20 16:00:00
562.12,2020 04 20 17:00:00
534.74,2020 04 20 18:00:00
475.37,2020 04 20 19:00:00
277.41,2020 04 20 20:00:00
84.3,2020 04 20 21:00:00
165.87,2020 04 20 22:00:00
95.21,2020 04 20 23:00:00
64.18,2020 04 21 00:00:00
58.12,2020 04 21 01:00:00
52.4,2020 04 21 02:00:00
64.81,2020 04 21 03:00:00
59.65,2020 04 21 04:00:00
159.78,2020 04 21 05:00:00
186.81,2020 04 21 06:00:00
368.75,2020 04 21 07:00:00
454.92,2020 04 21 08:00:00
550.29,2020 04 21 09:00:00
631.76,2020 04 21 10:00:00
600.01,2020 04 21 11:00:00
603.87,2020 04 21 12:00:00
595.61,2020 04 21 13:00:00
587.57,2020 04 21 14:00:00
593.9,2020 04 21 15:00:00
597.82,2020 04 21 16:00:00
494.63,2020 04 21 17:00:00
380.04,2020 04 21 18:00:00
365.06,2020 04 21 19:00:00
224.63,2020 04 21 20:00:00
69.01,2020 04 21 21:00:00
152.8,2020 04 21 22:00:00
85.87,2020 04 21 23:00:00
56.75,2020 04 22 00:00:00
48.6,2020 04 22 01:00:00
42.54,2020 04 22 02:00:00
56.56,2020 04 22 03:00:00
54.78,2020 04 22 04:00:00
162.0,2020 04 22 05:00:00
195.88,2020 04 22 06:00:00
290.55,2020 04 22 07:00:00
236.57,2020 04 22 08:00:00
363.87,2020 04 22 09:00:00
437.79,2020 04 22 10:00:00
497.26,2020 04 22 11:00:00
496.85,2020 04 22 12:00:00
494.82,2020 04 22 13:00:00
495.0,2020 04 22 14:00:00
494.82,2020 04 22 15:00:00
397.0,2020 04 22 16:00:00
381.28,2020 04 22 17:00:00
337.87,2020 04 22 18:00:00
314.4,2020 04 22 19:00:00
269.09,2020 04 22 20:00:00
54.69,2020 04 22 21:00:00
137.55,2020 04 22 22:00:00
73.46,2020 04 22 23:00:00
56.97,2020 04 23 00:00:00
53.33,2020 04 23 01:00:00
51.28,2020 04 23 02:00:00
68.79,2020 04 23 03:00:00
70.16,2020 04 23 04:00:00
213.13,2020 04 23 05:00:00
242.54,2020 04 23 06:00:00
464.59,2020 04 23 07:00:00
579.93,2020 04 23 08:00:00
557.1,2020 04 23 09:00:00
630.45,2020 04 23 10:00:00
589.23,2020 04 23 11:00:00
580.99,2020 04 23 12:00:00
567.75,2020 04 23 13:00:00
558.08,2020 04 23 14:00:00
556.57,2020 04 23 15:00:00
551.09,2020 04 23 16:00:00
505.25,2020 04 23 17:00:00
486.79,2020 04 23 18:00:00
429.0,2020 04 23 19:00:00
247.38,2020 04 23 20:00:00
47.31,2020 04 23 21:00:00
136.6,2020 04 23 22:00:00
69.63,2020 04 23 23:00:00
54.04,2020 04 24 00:00:00
55.19,2020 04 24 01:00:00
55.89,2020 04 24 02:00:00
112.08,2020 04 24 03:00:00
112.31,2020 04 24 04:00:00
254.8,2020 04 24 05:00:00
264.48,2020 04 24 06:00:00
461.75,2020 04 24 07:00:00
571.42,2020 04 24 08:00:00
550.53,2020 04 24 09:00:00
623.54,2020 04 24 10:00:00
585.44,2020 04 24 11:00:00
590.4,2020 04 24 12:00:00
589.35,2020 04 24 13:00:00
595.19,2020 04 24 14:00:00
610.22,2020 04 24 15:00:00
619.88,2020 04 24 16:00:00
573.54,2020 04 24 17:00:00
533.14,2020 04 24 18:00:00
464.88,2020 04 24 19:00:00
271.19,2020 04 24 20:00:00
80.25,2020 04 24 21:00:00
162.1,2020 04 24 22:00:00
94.43,2020 04 24 23:00:00
75.0,2020 04 25 00:00:00
74.45,2020 04 25 01:00:00
72.84,2020 04 25 02:00:00
88.86,2020 04 25 03:00:00
86.17,2020 04 25 04:00:00
227.73,2020 04 25 05:00:00
261.99,2020 04 25 06:00:00
487.76,2020 04 25 07:00:00
612.03,2020 04 25 08:00:00
604.2,2020 04 25 09:00:00
678.27,2020 04 25 10:00:00
649.82,2020 04 25 11:00:00
647.08,2020 04 25 12:00:00
630.0,2020 04 25 13:00:00
615.73,2020 04 25 14:00:00
612.31,2020 04 25 15:00:00
607.83,2020 04 25 16:00:00
558.02,2020 04 25 17:00:00
541.03,2020 04 25 18:00:00
479.27,2020 04 25 19:00:00
285.48,2020 04 25 20:00:00
83.99,2020 04 25 21:00:00
166.98,2020 04 25 22:00:00
101.26,2020 04 25 23:00:00
78.91,2020 04 26 00:00:00
77.69,2020 04 26 01:00:00
74.43,2020 04 26 02:00:00
88.05,2020 04 26 03:00:00
87.19,2020 04 26 04:00:00
229.73,2020 04 26 05:00:00
262.22,2020 04 26 06:00:00
491.62,2020 04 26 07:00:00
622.57,2020 04 26 08:00:00
624.27,2020 04 26 09:00:00
715.95,2020 04 26 10:00:00
724.76,2020 04 26 11:00:00
769.49,2020 04 26 12:00:00
775.59,2020 04 26 13:00:00
775.14,2020 04 26 14:00:00
773.65,2020 04 26 15:00:00
764.51,2020 04 26 16:00:00
702.62,2020 04 26 17:00:00
677.11,2020 04 26 18:00:00
580.11,2020 04 26 19:00:00
364.87,2020 04 26 20:00:00
111.94,2020 04 26 21:00:00
191.19,2020 04 26 22:00:00
137.83,2020 04 26 23:00:00
108.09,2020 04 27 00:00:00
108.14,2020 04 27 01:00:00
108.65,2020 04 27 02:00:00
179.61,2020 04 27 03:00:00
175.51,2020 04 27 04:00:00
327.22,2020 04 27 05:00:00
353.77,2020 04 27 06:00:00
561.78,2020 04 27 07:00:00
704.64,2020 04 27 08:00:00
711.52,2020 04 27 09:00:00
795.47,2020 04 27 10:00:00
791.69,2020 04 27 11:00:00
801.04,2020 04 27 12:00:00
773.16,2020 04 27 13:00:00
755.71,2020 04 27 14:00:00
761.93,2020 04 27 15:00:00
745.97,2020 04 27 16:00:00
681.55,2020 04 27 17:00:00
644.1,2020 04 27 18:00:00
565.49,2020 04 27 19:00:00
342.44,2020 04 27 20:00:00
126.33,2020 04 27 21:00:00
199.82,2020 04 27 22:00:00
140.35,2020 04 27 23:00:00
98.02,2020 04 28 00:00:00
89.45,2020 04 28 01:00:00
89.68,2020 04 28 02:00:00
102.75,2020 04 28 03:00:00
91.23,2020 04 28 04:00:00
186.34,2020 04 28 05:00:00
212.53,2020 04 28 06:00:00
385.07,2020 04 28 07:00:00
468.3,2020 04 28 08:00:00
559.41,2020 04 28 09:00:00
631.32,2020 04 28 10:00:00
587.59,2020 04 28 11:00:00
584.38,2020 04 28 12:00:00
578.32,2020 04 28 13:00:00
573.96,2020 04 28 14:00:00
578.84,2020 04 28 15:00:00
578.76,2020 04 28 16:00:00
488.56,2020 04 28 17:00:00
379.21,2020 04 28 18:00:00
365.64,2020 04 28 19:00:00
227.0,2020 04 28 20:00:00
69.25,2020 04 28 21:00:00
154.09,2020 04 28 22:00:00
86.81,2020 04 28 23:00:00
67.83,2020 04 29 00:00:00
67.69,2020 04 29 01:00:00
67.89,2020 04 29 02:00:00
84.77,2020 04 29 03:00:00
84.26,2020 04 29 04:00:00
186.79,2020 04 29 05:00:00
220.43,2020 04 29 06:00:00
304.67,2020 04 29 07:00:00
247.15,2020 04 29 08:00:00
365.32,2020 04 29 09:00:00
435.35,2020 04 29 10:00:00
483.55,2020 04 29 11:00:00
483.31,2020 04 29 12:00:00
474.51,2020 04 29 13:00:00
465.19,2020 04 29 14:00:00
467.8,2020 04 29 15:00:00
374.99,2020 04 29 16:00:00
364.63,2020 04 29 17:00:00
333.34,2020 04 29 18:00:00
336.13,2020 04 29 19:00:00
290.71,2020 04 29 20:00:00
84.8,2020 04 29 21:00:00
166.27,2020 04 29 22:00:00
101.63,2020 04 29 23:00:00
84.7,2020 04 30 00:00:00
62.67,2020 04 30 01:00:00
49.91,2020 04 30 02:00:00
65.79,2020 04 30 03:00:00
67.6,2020 04 30 04:00:00
214.03,2020 04 30 05:00:00
251.29,2020 04 30 06:00:00
488.34,2020 04 30 07:00:00
624.25,2020 04 30 08:00:00
612.35,2020 04 30 09:00:00
700.19,2020 04 30 10:00:00
679.12,2020 04 30 11:00:00
688.89,2020 04 30 12:00:00
694.63,2020 04 30 13:00:00
692.62,2020 04 30 14:00:00
688.78,2020 04 30 15:00:00
673.53,2020 04 30 16:00:00
621.03,2020 04 30 17:00:00
595.42,2020 04 30 18:00:00
535.12,2020 04 30 19:00:00
328.21,2020 04 30 20:00:00
83.47,2020 04 30 21:00:00
162.19,2020 04 30 22:00:00
106.79,2020 04 30 23:00:00
81.13,2020 05 01 00:00:00
80.0,2020 05 01 01:00:00
80.24,2020 05 01 02:00:00
145.4,2020 05 01 03:00:00
132.89,2020 05 01 04:00:00
287.47,2020 05 01 05:00:00
306.37,2020 05 01 06:00:00
516.55,2020 05 01 07:00:00
655.62,2020 05 01 08:00:00
658.46,2020 05 01 09:00:00
744.8,2020 05 01 10:00:00
740.55,2020 05 01 11:00:00
754.34,2020 05 01 12:00:00
752.07,2020 05 01 13:00:00
741.84,2020 05 01 14:00:00
736.21,2020 05 01 15:00:00
731.89,2020 05 01 16:00:00
672.54,2020 05 01 17:00:00
620.44,2020 05 01 18:00:00
538.58,2020 05 01 19:00:00
339.13,2020 05 01 20:00:00
100.93,2020 05 01 21:00:00
182.9,2020 05 01 22:00:00
135.72,2020 05 01 23:00:00
109.46,2020 05 02 00:00:00
112.03,2020 05 02 01:00:00
110.97,2020 05 02 02:00:00
127.87,2020 05 02 03:00:00
115.14,2020 05 02 04:00:00
274.06,2020 05 02 05:00:00
317.3,2020 05 02 06:00:00
554.81,2020 05 02 07:00:00
697.81,2020 05 02 08:00:00
698.22,2020 05 02 09:00:00
771.44,2020 05 02 10:00:00
763.26,2020 05 02 11:00:00
778.52,2020 05 02 12:00:00
771.47,2020 05 02 13:00:00
764.33,2020 05 02 14:00:00
758.04,2020 05 02 15:00:00
768.19,2020 05 02 16:00:00
710.76,2020 05 02 17:00:00
683.47,2020 05 02 18:00:00
600.89,2020 05 02 19:00:00
390.61,2020 05 02 20:00:00
121.57,2020 05 02 21:00:00
197.35,2020 05 02 22:00:00
145.54,2020 05 02 23:00:00
112.25,2020 05 03 00:00:00
108.36,2020 05 03 01:00:00
106.38,2020 05 03 02:00:00
126.35,2020 05 03 03:00:00
116.74,2020 05 03 04:00:00
279.17,2020 05 03 05:00:00
322.73,2020 05 03 06:00:00
553.82,2020 05 03 07:00:00
693.37,2020 05 03 08:00:00
694.07,2020 05 03 09:00:00
773.31,2020 05 03 10:00:00
778.29,2020 05 03 11:00:00
804.49,2020 05 03 12:00:00
792.59,2020 05 03 13:00:00
797.73,2020 05 03 14:00:00
800.73,2020 05 03 15:00:00
785.64,2020 05 03 16:00:00
717.51,2020 05 03 17:00:00
688.8,2020 05 03 18:00:00
617.19,2020 05 03 19:00:00
409.17,2020 05 03 20:00:00
128.68,2020 05 03 21:00:00
207.7,2020 05 03 22:00:00
165.34,2020 05 03 23:00:00
134.27,2020 05 04 00:00:00
132.87,2020 05 04 01:00:00
131.87,2020 05 04 02:00:00
202.68,2020 05 04 03:00:00
189.86,2020 05 04 04:00:00
357.65,2020 05 04 05:00:00
369.3,2020 05 04 06:00:00
542.89,2020 05 04 07:00:00
642.72,2020 05 04 08:00:00
621.32,2020 05 04 09:00:00
691.21,2020 05 04 10:00:00
660.87,2020 05 04 11:00:00
639.42,2020 05 04 12:00:00
615.52,2020 05 04 13:00:00
604.11,2020 05 04 14:00:00
609.02,2020 05 04 15:00:00
613.6,2020 05 04 16:00:00
570.29,2020 05 04 17:00:00
527.1,2020 05 04 18:00:00
454.88,2020 05 04 19:00:00
245.71,2020 05 04 20:00:00
39.1,2020 05 04 21:00:00
121.09,2020 05 04 22:00:00
50.72,2020 05 04 23:00:00
24.04,2020 05 05 00:00:00
27.6,2020 05 05 01:00:00
31.95,2020 05 05 02:00:00
42.48,2020 05 05 03:00:00
23.67,2020 05 05 04:00:00
138.04,2020 05 05 05:00:00
165.39,2020 05 05 06:00:00
351.02,2020 05 05 07:00:00
434.58,2020 05 05 08:00:00
531.79,2020 05 05 09:00:00
611.95,2020 05 05 10:00:00
571.87,2020 05 05 11:00:00
568.52,2020 05 05 12:00:00
554.56,2020 05 05 13:00:00
548.91,2020 05 05 14:00:00
555.17,2020 05 05 15:00:00
553.03,2020 05 05 16:00:00
462.12,2020 05 05 17:00:00
335.12,2020 05 05 18:00:00
331.4,2020 05 05 19:00:00
193.17,2020 05 05 20:00:00
26.41,2020 05 05 21:00:00
107.36,2020 05 05 22:00:00
34.12,2020 05 05 23:00:00
16.77,2020 05 06 00:00:00
16.05,2020 05 06 01:00:00
14.64,2020 05 06 02:00:00
31.17,2020 05 06 03:00:00
19.85,2020 05 06 04:00:00
137.76,2020 05 06 05:00:00
162.23,2020 05 06 06:00:00
250.03,2020 05 06 07:00:00
187.0,2020 05 06 08:00:00
312.37,2020 05 06 09:00:00
392.48,2020 05 06 10:00:00
445.87,2020 05 06 11:00:00
444.28,2020 05 06 12:00:00
435.01,2020 05 06 13:00:00
420.47,2020 05 06 14:00:00
416.82,2020 05 06 15:00:00
319.27,2020 05 06 16:00:00
310.75,2020 05 06 17:00:00
276.63,2020 05 06 18:00:00
284.26,2020 05 06 19:00:00
242.89,2020 05 06 20:00:00
32.19,2020 05 06 21:00:00
118.87,2020 05 06 22:00:00
39.7,2020 05 06 23:00:00
23.75,2020 05 07 00:00:00
23.5,2020 05 07 01:00:00
32.18,2020 05 07 02:00:00
58.29,2020 05 07 03:00:00
52.59,2020 05 07 04:00:00
207.69,2020 05 07 05:00:00
235.87,2020 05 07 06:00:00
458.15,2020 05 07 07:00:00
578.66,2020 05 07 08:00:00
570.17,2020 05 07 09:00:00
648.68,2020 05 07 10:00:00
625.11,2020 05 07 11:00:00
628.82,2020 05 07 12:00:00
614.07,2020 05 07 13:00:00
590.75,2020 05 07 14:00:00
581.52,2020 05 07 15:00:00
574.2,2020 05 07 16:00:00
527.33,2020 05 07 17:00:00
501.4,2020 05 07 18:00:00
450.44,2020 05 07 19:00:00
267.84,2020 05 07 20:00:00
69.48,2020 05 07 21:00:00
155.71,2020 05 07 22:00:00
90.92,2020 05 07 23:00:00
70.96,2020 05 08 00:00:00
69.43,2020 05 08 01:00:00
70.18,2020 05 08 02:00:00
124.61,2020 05 08 03:00:00
111.71,2020 05 08 04:00:00
264.93,2020 05 08 05:00:00
282.48,2020 05 08 06:00:00
484.65,2020 05 08 07:00:00
606.81,2020 05 08 08:00:00
595.39,2020 05 08 09:00:00
675.41,2020 05 08 10:00:00
649.32,2020 05 08 11:00:00
659.49,2020 05 08 12:00:00
651.07,2020 05 08 13:00:00
649.26,2020 05 08 14:00:00
656.14,2020 05 08 15:00:00
655.95,2020 05 08 16:00:00
606.42,2020 05 08 17:00:00
566.97,2020 05 08 18:00:00
513.59,2020 05 08 19:00:00
308.28,2020 05 08 20:00:00
112.84,2020 05 08 21:00:00
190.72,2020 05 08 22:00:00
132.36,2020 05 08 23:00:00
105.7,2020 05 09 00:00:00
101.53,2020 05 09 01:00:00
97.87,2020 05 09 02:00:00
111.75,2020 05 09 03:00:00
95.57,2020 05 09 04:00:00
247.98,2020 05 09 05:00:00
284.76,2020 05 09 06:00:00
