Power [kW]
13116.0
11738.0
11192.0
10836.0
10748.0
12086.0
10578.0
9954.0
10418.0
9380.0
10696.0
9972.0
9814.0
10136.0
12138.0
10646.0
10764.0
11074.0
11476.0
11226.0
11348.0
11520.0
11374.0
11380.0
11424.0
11376.0
11194.0
10924.0
10756.0
10582.0
10354.0
10306.0
10322.0
11706.0
10096.0
9998.0
10242.0
10174.0
10300.0
10328.0
10670.0
10808.0
10800.0
11030.0
10942.0
11134.0
11156.0
11290.0
12812.0
11210.0
11112.0
10820.0
11130.0
10814.0
10688.0
10262.0
10130.0
9952.0
9870.0
9890.0
9836.0
10408.0
10904.0
11458.0
11960.0
12444.0
14734.0
12836.0
12750.0
12862.0
13048.0
12576.0
12292.0
12154.0
11688.0
11044.0
12200.0
11096.0
10860.0
10562.0
10420.0
10224.0
10030.0
10002.0
10076.0
10464.0
12214.0
12422.0
12224.0
12896.0
12614.0
12852.0
12886.0
12984.0
12794.0
12680.0
12762.0
12190.0
11814.0
11706.0
11638.0
11282.0
10712.0
10648.0
10498.0
10170.0
10560.0
11216.0
10362.0
10594.0
11064.0
11600.0
12122.0
12162.0
12542.0
14766.0
12842.0
12620.0
12534.0
12320.0
12176.0
12608.0
12978.0
11736.0
11310.0
10756.0
10454.0
10198.0
11628.0
10144.0
9732.0
9796.0
9890.0
10202.0
10648.0
13210.0
11892.0
12600.0
12552.0
12492.0
12848.0
12714.0
14868.0
12392.0
12648.0
12218.0
11892.0
11454.0
11294.0
12922.0
10898.0
10812.0
10250.0
9944.0
9838.0
9820.0
10846.0
10942.0
11102.0
11254.0
11900.0
12296.0
12390.0
14584.0
12806.0
12612.0
12362.0
12226.0
11916.0
13668.0
11508.0
11474.0
11054.0
10588.0
10176.0
10186.0
11722.0
10052.0
10152.0
9744.0
9868.0
9966.0
10094.0
10302.0
12392.0
11274.0
11370.0
11742.0
12040.0
11794.0
12454.0
12952.0
12026.0
11452.0
11230.0
10876.0
10898.0
10562.0
12076.0
10414.0
10098.0
9994.0
9900.0
9956.0
9866.0
11754.0
10410.0
10452.0
10840.0
11322.0
11900.0
14106.0
12616.0
12306.0
12180.0
11834.0
11670.0
12280.0
12674.0
11356.0
10914.0
10728.0
10598.0
10402.0
11768.0
10140.0
9826.0
9774.0
9782.0
10232.0
10948.0
11412.0
14130.0
12566.0
12404.0
12596.0
12800.0
12772.0
12756.0
14818.0
12380.0
12200.0
11556.0
11552.0
11186.0
10946.0
12316.0
10520.0
10122.0
10038.0
9940.0
9690.0
9772.0
12000.0
11150.0
11526.0
12444.0
12482.0
12880.0
12870.0
15298.0
14354.0
14084.0
13804.0
13578.0
12992.0
12574.0
14072.0
12058.0
11256.0
10862.0
10626.0
10486.0
10720.0
11400.0
10362.0
10166.0
10678.0
11300.0
11610.0
12306.0
13124.0
13366.0
13684.0
13734.0
11196.0
13608.0
12944.0
12562.0
12318.0
12024.0
11676.0
11622.0
11230.0
11044.0
10568.0
10512.0
10238.0
10300.0
10092.0
10346.0
10616.0
11410.0
11618.0
12502.0
12854.0
12984.0
13072.0
12808.0
13218.0
13046.0
13102.0
12478.0
12348.0
11764.0
11678.0
11526.0
11106.0
10908.0
10792.0
10656.0
10250.0
10212.0
10036.0
10348.0
10612.0
11058.0
11708.0
12398.0
12494.0
12618.0
12756.0
12412.0
12912.0
12632.0
12456.0
12026.0
11962.0
11396.0
11268.0
11030.0
10900.0
10608.0
10418.0
10334.0
10246.0
10058.0
10062.0
9094.0
11602.0
9340.0
11948.0
10262.0
11150.0
11314.0
12028.0
11480.0
11618.0
11422.0
10736.0
12064.0
11222.0
10168.0
11606.0
11054.0
11408.0
9984.0
10548.0
9442.0
10484.0
10316.0
9990.0
10130.0
10398.0
10450.0
10720.0
10718.0
11026.0
11214.0
11358.0
11554.0
11556.0
11520.0
11422.0
11344.0
11372.0
11334.0
11328.0
11154.0
10994.0
11062.0
10552.0
10550.0
10300.0
10276.0
10202.0
10038.0
10540.0
11336.0
11630.0
12390.0
12790.0
12946.0
13292.0
13374.0
13264.0
13212.0
13004.0
12770.0
12378.0
11964.0
12034.0
11578.0
11560.0
11118.0
10912.0
10516.0
10680.0
10378.0
10416.0
8526.0
11572.0
11188.0
12308.0
11092.0
12712.0
13016.0
12800.0
13020.0
13086.0
13050.0
12864.0
12772.0
12634.0
12246.0
11880.0
11612.0
11406.0
11022.0
10854.0
10644.0
10468.0
10358.0
10358.0
10274.0
10770.0
11422.0
11820.0
12640.0
12614.0
13154.0
12866.0
13236.0
13362.0
13282.0
13118.0
12688.0
12494.0
12028.0
11910.0
11568.0
11384.0
11080.0
10642.0
10792.0
10468.0
10114.0
10256.0
10346.0
10240.0
10168.0
11828.0
14366.0
10900.0
12920.0
15100.0
12994.0
13088.0
13130.0
12008.0
12582.0
11872.0
11668.0
11858.0
11642.0
11456.0
11030.0
10962.0
10546.0
10678.0
10244.0
10312.0
10294.0
10672.0
11266.0
11892.0
12598.0
12552.0
12944.0
12974.0
13038.0
12990.0
12778.0
12682.0
12306.0
12158.0
11602.0
11388.0
11396.0
11368.0
10794.0
10758.0
10698.0
10444.0
10460.0
10314.0
10404.0
10550.0
10682.0
10910.0
11280.0
11076.0
11592.0
11580.0
11802.0
11914.0
11818.0
11860.0
11952.0
11610.0
11564.0
9634.0
11232.0
11022.0
10858.0
10744.0
10558.0
10686.0
10312.0
9770.0
10184.0
10462.0
10692.0
10870.0
11160.0
11150.0
11290.0
11510.0
11830.0
11610.0
11696.0
11656.0
11654.0
11628.0
11498.0
11450.0
11416.0
10954.0
10998.0
10840.0
10552.0
10342.0
10226.0
10170.0
10234.0
10522.0
11454.0
11898.0
12532.0
12884.0
13070.0
12986.0
13178.0
12928.0
12950.0
13000.0
12532.0
12372.0
11928.0
11840.0
11576.0
11648.0
10976.0
10986.0
10490.0
10590.0
10252.0
10288.0
9904.0
12138.0
11138.0
11670.0
12752.0
12730.0
13082.0
12786.0
13098.0
12966.0
12898.0
12624.0
12368.0
12236.0
11826.0
11724.0
12584.0
11742.0
11144.0
10602.0
10358.0
10288.0
9950.0
9954.0
9864.0
10488.0
10968.0
11716.0
12104.0
12544.0
12590.0
14446.0
13680.0
13302.0
12978.0
12554.0
12426.0
12394.0
11894.0
11782.0
11622.0
12978.0
11082.0
10782.0
10424.0
10308.0
10064.0
10956.0
10914.0
10792.0
10984.0
12028.0
12400.0
12764.0
12904.0
12906.0
13202.0
13294.0
13180.0
13074.0
12688.0
12570.0
12194.0
11890.0
11588.0
11428.0
11048.0
10710.0
12174.0
10492.0
9998.0
10120.0
10060.0
10628.0
11032.0
13496.0
12668.0
12884.0
13238.0
15860.0
14050.0
13446.0
13162.0
15254.0
12756.0
12250.0
11722.0
13518.0
11428.0
10636.0
10544.0
12150.0
10440.0
10098.0
9968.0
11436.0
10074.0
10184.0
10224.0
12328.0
11442.0
11430.0
11662.0
13980.0
12544.0
12446.0
12272.0
14614.0
12406.0
12106.0
11986.0
13886.0
12148.0
11320.0
11158.0
12182.0
10700.0
10044.0
9948.0
10270.0
11370.0
10064.0
10192.0
10482.0
12198.0
11038.0
10728.0
10838.0
13354.0
11260.0
11454.0
11262.0
13436.0
11730.0
11202.0
10978.0
10880.0
12816.0
10574.0
10474.0
10242.0
11764.0
10222.0
9984.0
9950.0
12078.0
11092.0
11456.0
11888.0
14410.0
12872.0
12420.0
13954.0
13736.0
12706.0
12538.0
12956.0
13912.0
11002.0
12370.0
11258.0
12950.0
11200.0
10598.0
10396.0
12028.0
10376.0
9982.0
9966.0
12344.0
10936.0
11188.0
11792.0
14302.0
12592.0
12540.0
12586.0
14886.0
13060.0
12578.0
12290.0
14186.0
12010.0
11554.0
11306.0
12902.0
10916.0
10400.0
10240.0
11998.0
10168.0
9886.0
9888.0
12286.0
11248.0
11610.0
11982.0
12400.0
14570.0
12750.0
12610.0
12570.0
14932.0
12622.0
12278.0
12290.0
12262.0
13298.0
11284.0
10980.0
11158.0
11918.0
10188.0
10028.0
10020.0
11440.0
10034.0
10342.0
11464.0
12946.0
12214.0
12290.0
12424.0
14908.0
13096.0
12810.0
13016.0
12420.0
12300.0
12086.0
13874.0
11720.0
11936.0
11180.0
11010.0
10528.0
10376.0
10208.0
10102.0
11620.0
10294.0
10570.0
11088.0
11498.0
12002.0
12650.0
14830.0
12514.0
12944.0
12550.0
12402.0
12020.0
11778.0
12302.0
12738.0
11376.0
10916.0
10554.0
10786.0
10728.0
10444.0
10254.0
9968.0
10104.0
10048.0
11908.0
10582.0
10830.0
11134.0
11026.0
11590.0
11366.0
11442.0
11416.0
11654.0
11646.0
13632.0
11758.0
11324.0
11074.0
10982.0
10730.0
10456.0
10212.0
11928.0
10306.0
9882.0
9846.0
9626.0
9782.0
11624.0
10784.0
10892.0
11394.0
11832.0
12256.0
12298.0
13072.0
12472.0
14514.0
12654.0
12062.0
11858.0
11528.0
11352.0
10908.0
12444.0
10582.0
10512.0
10178.0
9986.0
9826.0
10292.0
11578.0
11382.0
11624.0
12314.0
13098.0
13074.0
13498.0
13386.0
13214.0
13632.0
13332.0
15322.0
12842.0
12180.0
11770.0
13338.0
11094.0
11026.0
10264.0
10186.0
11884.0
10198.0
9974.0
9826.0
10432.0
12876.0
11982.0
12662.0
12684.0
12654.0
14084.0
14028.0
12830.0
12724.0
12574.0
14436.0
11834.0
11608.0
11320.0
13084.0
11320.0
10782.0
10528.0
10146.0
10036.0
10296.0
11878.0
10138.0
11042.0
11038.0
10936.0
12952.0
12646.0
12414.0
12536.0
12714.0
14618.0
12634.0
12138.0
11992.0
13890.0
12064.0
11316.0
11140.0
10798.0
12282.0
10654.0
10062.0
10004.0
9996.0
11330.0
9902.0
10116.0
10740.0
11284.0
13860.0
12560.0
12466.0
12574.0
13080.0
14316.0
12366.0
12310.0
12198.0
14102.0
12356.0
11742.0
11304.0
11106.0
12506.0
10866.0
10328.0
9992.0
10150.0
11674.0
10184.0
10488.0
10998.0
13304.0
12362.0
12170.0
14578.0
12534.0
12296.0
14416.0
12408.0
11876.0
13454.0
11852.0
11178.0
12762.0
11156.0
10494.0
11936.0
10396.0
9940.0
11524.0
10048.0
9710.0
9890.0
11766.0
9808.0
9982.0
12330.0
10644.0
10710.0
12942.0
10838.0
12914.0
11414.0
11004.0
10928.0
13198.0
10870.0
10720.0
12734.0
10314.0
10140.0
12148.0
10068.0
9902.0
11454.0
9686.0
9458.0
11688.0
9796.0
9902.0
12020.0
10580.0
10654.0
12658.0
11540.0
11246.0
11798.0
12924.0
11222.0
11160.0
13112.0
10724.0
10618.0
12626.0
10322.0
10128.0
11782.0
10142.0
10024.0
9868.0
11728.0
10386.0
10754.0
13776.0
12000.0
13076.0
14484.0
13516.0
13442.0
16246.0
14034.0
13652.0
13232.0
15718.0
12932.0
12138.0
13980.0
11758.0
11184.0
12590.0
10880.0
10344.0
12346.0
10330.0
10194.0
12648.0
11864.0
12270.0
12798.0
13502.0
13882.0
16468.0
14508.0
15190.0
14948.0
14256.0
13944.0
14440.0
13218.0
12986.0
12946.0
14416.0
12192.0
11472.0
10916.0
12824.0
10676.0
10688.0
10776.0
13236.0
12090.0
12464.0
13212.0
13646.0
16452.0
14018.0
13742.0
14078.0
16352.0
13712.0
13060.0
15212.0
13122.0
12606.0
13744.0
13298.0
11396.0
11708.0
12424.0
10546.0
10198.0
12060.0
9990.0
10446.0
13240.0
11512.0
12690.0
14122.0
12422.0
12546.0
15060.0
13034.0
12432.0
14464.0
12388.0
11750.0
13362.0
11858.0
11150.0
12570.0
10776.0
10286.0
10678.0
11394.0
9920.0
10316.0
11124.0
10168.0
12442.0
11486.0
11560.0
13950.0
12358.0
12090.0
12278.0
14934.0
12480.0
12194.0
13558.0
11490.0
11216.0
12488.0
10894.0
10226.0
11842.0
10172.0
9830.0
11414.0
10064.0
9796.0
9716.0
12064.0
10078.0
10360.0
12578.0
10736.0
10678.0
12964.0
10758.0
11046.0
12576.0
10910.0
10680.0
12468.0
10930.0
10384.0
12190.0
10392.0
10132.0
10146.0
11702.0
11709.0
9748.0
9914.0
11748.0
10142.0
10292.0
12160.0
10812.0
10778.0
11538.0
12452.0
10950.0
11732.0
12748.0
11006.0
10968.0
13090.0
10878.0
10642.0
12700.0
10384.0
10320.0
12168.0
10248.0
10060.0
10214.0
11806.0
10232.0
10370.0
12780.0
11442.0
11672.0
13798.0
12082.0
12038.0
14164.0
12398.0
12156.0
13858.0
12078.0
11150.0
11636.0
12540.0
10728.0
10574.0
12362.0
10112.0
10228.0
11736.0
10252.0
10000.0
10392.0
11742.0
10774.0
11268.0
14024.0
12082.0
12250.0
14812.0
13216.0
13210.0
15658.0
13556.0
12878.0
14742.0
12282.0
11436.0
10942.0
12626.0
9962.0
10010.0
11712.0
9824.0
9562.0
10666.0
10734.0
10070.0
12348.0
11020.0
11194.0
11448.0
13898.0
12178.0
11922.0
11694.0
14176.0
11694.0
11186.0
12690.0
10994.0
10664.0
10366.0
11852.0
9688.0
9490.0
11108.0
9626.0
9408.0
10466.0
10388.0
9748.0
10110.0
12296.0
11062.0
11424.0
13682.0
12166.0
12008.0
11952.0
11896.0
12426.0
12932.0
11338.0
10948.0
10716.0
10524.0
11934.0
10050.0
10216.0
10116.0
9984.0
9758.0
9836.0
9794.0
11942.0
11060.0
11406.0
11830.0
11914.0
11752.0
11806.0
11626.0
11206.0
13126.0
11222.0
10572.0
12234.0
10640.0
10198.0
11774.0
10192.0
9728.0
9874.0
11352.0
9568.0
9608.0
11204.0
9740.0
9748.0
11596.0
10222.0
9998.0
11958.0
10448.0
10268.0
11680.0
11490.0
10438.0
10294.0
12134.0
10352.0
10358.0
12032.0
10486.0
10186.0
11588.0
10102.0
9734.0
9756.0
11626.0
9520.0
9542.0
11650.0
9966.0
10046.0
11924.0
10524.0
10270.0
12396.0
10910.0
10460.0
12478.0
11158.0
10742.0
11214.0
12398.0
10652.0
10682.0
12300.0
10626.0
10232.0
11750.0
10130.0
9934.0
10882.0
10690.0
10202.0
10558.0
13208.0
11542.0
11722.0
14336.0
12566.0
12516.0
12568.0
12618.0
14912.0
12456.0
11906.0
11790.0
11644.0
13030.0
11000.0
10824.0
10288.0
9990.0
9912.0
11552.0
10008.0
9812.0
10262.0
11014.0
11554.0
13454.0
12306.0
12524.0
12754.0
15460.0
13742.0
13254.0
15454.0
13204.0
12480.0
12894.0
13972.0
12054.0
11620.0
12896.0
11172.0
10692.0
10430.0
12144.0
10304.0
10100.0
10558.0
13286.0
11702.0
12294.0
12684.0
15428.0
13442.0
13180.0
13280.0
16046.0
13210.0
12850.0
12618.0
14970.0
12114.0
12084.0
13702.0
11768.0
11144.0
10978.0
12908.0
10622.0
10552.0
12444.0
11386.0
11654.0
14066.0
12460.0
12358.0
13154.0
14176.0
12414.0
12582.0
14568.0
12494.0
11764.0
12418.0
13490.0
11344.0
11360.0
12902.0
10766.0
10224.0
10398.0
11646.0
9820.0
9752.0
11778.0
10448.0
10866.0
13344.0
12276.0
11876.0
12914.0
14008.0
12032.0
12134.0
14536.0
12322.0
11660.0
11288.0
12486.0
11948.0
10760.0
12228.0
10522.0
10136.0
10478.0
11390.0
9804.0
9792.0
11402.0
10220.0
10146.0
11448.0
11540.0
10768.0
10892.0
13084.0
11676.0
11350.0
13430.0
12078.0
11642.0
11554.0
13596.0
11208.0
10952.0
12760.0
10698.0
10380.0
10122.0
12090.0
9808.0
9690.0
11550.0
10316.0
10222.0
10376.0
12754.0
10868.0
11206.0
13472.0
11618.0
11422.0
11372.0
13468.0
11316.0
11330.0
11156.0
12944.0
11390.0
11234.0
10644.0
12276.0
10514.0
10156.0
10070.0
11790.0
10206.0
10472.0
12684.0
12056.0
12382.0
12386.0
12488.0
14978.0
13088.0
12862.0
12856.0
15204.0
12368.0
12342.0
14150.0
12150.0
11510.0
11120.0
12782.0
10512.0
10272.0
11772.0
10394.0
9906.0
9910.0
12158.0
11202.0
11466.0
12166.0
14976.0
12756.0
12800.0
12902.0
15348.0
13130.0
12854.0
13902.0
13428.0
12508.0
12082.0
11796.0
11448.0
12808.0
10618.0
10750.0
10434.0
10162.0
10192.0
10086.0
12350.0
11574.0
11556.0
12080.0
14800.0
13218.0
13106.0
15966.0
13998.0
13528.0
13356.0
15280.0
13278.0
12608.0
12964.0
13916.0
13088.0
12242.0
11606.0
11404.0
11194.0
11174.0
12618.0
10890.0
11104.0
11722.0
12430.0
13406.0
16206.0
14562.0
14464.0
14626.0
16744.0
14076.0
13412.0
13270.0
15036.0
12986.0
12350.0
11902.0
13334.0
11262.0
10494.0
11470.0
11252.0
10150.0
10048.0
10960.0
11306.0
10786.0
11394.0
14016.0
12590.0
12432.0
12618.0
15366.0
12860.0
12532.0
13720.0
13066.0
11530.0
11352.0
13324.0
11382.0
10840.0
10324.0
12016.0
10546.0
10018.0
9876.0
11544.0
10176.0
10126.0
10328.0
12504.0
10986.0
10956.0
11078.0
13196.0
11806.0
11506.0
11968.0
13124.0
11420.0
11528.0
11146.0
13330.0
10870.0
10792.0
11242.0
10860.0
9884.0
9808.0
10574.0
10274.0
9506.0
9560.0
11494.0
10454.0
10264.0
10410.0
13126.0
11358.0
11680.0
12658.0
13952.0
12322.0
12370.0
13418.0
13312.0
11804.0
11666.0
13326.0
11438.0
10960.0
10598.0
12368.0
10628.0
10226.0
10148.0
12404.0
11216.0
11696.0
14376.0
13044.0
12854.0
12980.0
15416.0
13666.0
13194.0
13050.0
15148.0
12336.0
12088.0
12008.0
13628.0
11648.0
10928.0
10802.0
12486.0
10292.0
10046.0
11846.0
10502.0
10510.0
11366.0
11482.0
12300.0
12296.0
14424.0
12642.0
12214.0
12342.0
14608.0
12798.0
12164.0
12134.0
11986.0
11796.0
13326.0
11430.0
10794.0
10440.0
10228.0
10154.0
10042.0
9932.0
11412.0
10512.0
11354.0
11898.0
12268.0
12692.0
12620.0
13148.0
13268.0
14900.0
12832.0
12516.0
12164.0
14210.0
11944.0
12054.0
11464.0
11336.0
11018.0
10548.0
10136.0
11248.0
10456.0
9638.0
9614.0
11812.0
10878.0
11284.0
11770.0
12294.0
14534.0
12584.0
12792.0
11086.0
14570.0
14486.0
12114.0
11458.0
13472.0
11816.0
11244.0
10872.0
12346.0
10816.0
10018.0
9986.0
11482.0
9928.0
9752.0
10214.0
12498.0
11490.0
10996.0
12362.0
13248.0
12570.0
13170.0
14016.0
12704.0
12078.0
11822.0
11238.0
12880.0
11402.0
10824.0
10502.0
11924.0
10474.0
10142.0
10032.0
10350.0
10772.0
8918.0
11244.0
10338.0
11224.0
10622.0
11736.0
10872.0
10854.0
10852.0
12968.0
11282.0
11062.0
11080.0
12868.0
11334.0
10940.0
10816.0
10558.0
12308.0
10494.0
10054.0
10142.0
10478.0
11124.0
10136.0
9886.0
10026.0
12020.0
10700.0
10904.0
11154.0
13174.0
11796.0
11556.0
11834.0
11814.0
13936.0
12246.0
11704.0
11678.0
13606.0
11858.0
11106.0
10806.0
12390.0
10760.0
10324.0
10490.0
10664.0
11882.0
11400.0
12510.0
7356.0
17632.0
8736.0
11986.0
14730.0
14314.0
14470.0
14278.0
12982.0
12982.0
12130.0
13522.0
11644.0
11266.0
10854.0
10752.0
10512.0
12054.0
10346.0
9964.0
9908.0
12112.0
10982.0
11182.0
11734.0
14358.0
12600.0
12218.0
12612.0
12640.0
14828.0
12746.0
12296.0
11944.0
11632.0
13584.0
11786.0
11048.0
10712.0
10944.0
11696.0
10184.0
9896.0
9880.0
11650.0
10672.0
10772.0
11284.0
11972.0
14560.0
12924.0
12808.0
12966.0
14084.0
15104.0
12980.0
12974.0
12582.0
14402.0
12470.0
11926.0
11480.0
11678.0
12204.0
10416.0
10384.0
10136.0
11954.0
10310.0
10744.0
10986.0
11760.0
14482.0
13378.0
13226.0
13516.0
13766.0
16350.0
14436.0
13872.0
13550.0
13230.0
13192.0
13188.0
13850.0
12890.0
11874.0
11154.0
11006.0
10682.0
10648.0
12398.0
10850.0
11022.0
11668.0
12238.0
13048.0
13670.0
15456.0
15278.0
14884.0
14766.0
14670.0
14452.0
13864.0
13428.0
13160.0
14926.0
12772.0
11992.0
11572.0
11266.0
11218.0
11088.0
12676.0
10830.0
11004.0
10726.0
11160.0
11556.0
11984.0
14466.0
12920.0
12902.0
13012.0
13304.0
13320.0
13320.0
15328.0
13426.0
12882.0
12694.0
12562.0
12276.0
13844.0
11688.0
11314.0
11134.0
10998.0
10746.0
12674.0
10930.0
11702.0
11482.0
12092.0
12420.0
12898.0
15278.0
13344.0
13952.0
13390.0
13426.0
13424.0
13346.0
15182.0
13032.0
12576.0
12398.0
11954.0
11834.0
12022.0
12428.0
11160.0
10798.0
10946.0
11188.0
11844.0
13408.0
15282.0
14468.0
14494.0
14738.0
14934.0
15180.0
15774.0
16612.0
14768.0
14046.0
13492.0
13442.0
13390.0
12988.0
13580.0
12604.0
11924.0
11310.0
11248.0
11130.0
11202.0
13826.0
12494.0
13672.0
14080.0
14514.0
15110.0
15136.0
15554.0
18090.0
15670.0
14730.0
14614.0
14266.0
13914.0
15182.0
14578.0
12882.0
12152.0
11928.0
11576.0
13218.0
11276.0
11244.0
11190.0
11554.0
12250.0
12966.0
15782.0
14084.0
14140.0
14508.0
14704.0
14304.0
16388.0
15718.0
14568.0
13874.0
13710.0
13774.0
13370.0
12998.0
14530.0
12542.0
11920.0
11508.0
11350.0
11460.0
13180.0
11938.0
12136.0
12916.0
13574.0
13858.0
14130.0
16716.0
14822.0
14606.0
14646.0
14370.0
13912.0
15672.0
13328.0
12922.0
12710.0
12194.0
11740.0
13324.0
11670.0
10992.0
10854.0
10726.0
10754.0
12956.0
11978.0
12296.0
12828.0
13718.0
13884.0
14316.0
16872.0
15040.0
14572.0
14564.0
13834.0
13386.0
13174.0
15166.0
12956.0
12032.0
11606.0
11338.0
11070.0
11010.0
12690.0
10608.0
10810.0
10604.0
10718.0
11146.0
11484.0
13988.0
12772.0
12580.0
12794.0
13116.0
13040.0
13384.0
13372.0
14776.0
13236.0
12438.0
12432.0
11776.0
11658.0
13292.0
11528.0
11158.0
10992.0
10838.0
10664.0
10798.0
13076.0
11972.0
12220.0
12632.0
12948.0
13294.0
13562.0
14426.0
15424.0
14248.0
13708.0
13554.0
13360.0
12994.0
14706.0
12870.0
12350.0
12110.0
11564.0
11358.0
11232.0
13060.0
11424.0
11580.0
12262.0
13308.0
14172.0
14916.0
15292.0
15514.0
15826.0
16420.0
16656.0
17508.0
16586.0
15638.0
14992.0
14874.0
14314.0
13978.0
15526.0
12970.0
13000.0
12450.0
12350.0
12074.0
12074.0
14722.0
13562.0
14654.0
15274.0
15834.0
16448.0
17040.0
