power [kw],Time
152.49,2020 03 24 06:00:00
123.42,2020 03 24 07:00:00
82.98,2020 03 24 08:00:00
40.36,2020 03 24 09:00:00
38.31,2020 03 24 10:00:00
32.76,2020 03 24 11:00:00
25.26,2020 03 24 12:00:00
22.07,2020 03 24 13:00:00
38.25,2020 03 24 14:00:00
132.52,2020 03 24 15:00:00
222.89,2020 03 24 16:00:00
251.5,2020 03 24 17:00:00
324.21,2020 03 24 18:00:00
321.49,2020 03 24 19:00:00
254.18,2020 03 24 20:00:00
168.5,2020 03 24 21:00:00
95.48,2020 03 24 22:00:00
51.43,2020 03 24 23:00:00
47.0,2020 03 25 00:00:00
46.24,2020 03 25 01:00:00
46.26,2020 03 25 02:00:00
74.14,2020 03 25 03:00:00
134.28,2020 03 25 04:00:00
188.34,2020 03 25 05:00:00
151.68,2020 03 25 06:00:00
119.36,2020 03 25 07:00:00
76.61,2020 03 25 08:00:00
32.35,2020 03 25 09:00:00
29.16,2020 03 25 10:00:00
23.91,2020 03 25 11:00:00
15.06,2020 03 25 12:00:00
10.4,2020 03 25 13:00:00
27.22,2020 03 25 14:00:00
122.46,2020 03 25 15:00:00
216.26,2020 03 25 16:00:00
249.52,2020 03 25 17:00:00
325.72,2020 03 25 18:00:00
324.3,2020 03 25 19:00:00
258.09,2020 03 25 20:00:00
174.05,2020 03 25 21:00:00
103.44,2020 03 25 22:00:00
60.1,2020 03 25 23:00:00
56.37,2020 03 26 00:00:00
55.79,2020 03 26 01:00:00
56.37,2020 03 26 02:00:00
85.11,2020 03 26 03:00:00
144.8,2020 03 26 04:00:00
201.82,2020 03 26 05:00:00
170.95,2020 03 26 06:00:00
167.67,2020 03 26 07:00:00
127.84,2020 03 26 08:00:00
85.67,2020 03 26 09:00:00
82.67,2020 03 26 10:00:00
72.66,2020 03 26 11:00:00
64.94,2020 03 26 12:00:00
59.24,2020 03 26 13:00:00
75.24,2020 03 26 14:00:00
169.33,2020 03 26 15:00:00
230.51,2020 03 26 16:00:00
258.96,2020 03 26 17:00:00
320.29,2020 03 26 18:00:00
331.96,2020 03 26 19:00:00
264.54,2020 03 26 20:00:00
178.31,2020 03 26 21:00:00
105.82,2020 03 26 22:00:00
61.77,2020 03 26 23:00:00
56.06,2020 03 27 00:00:00
54.18,2020 03 27 01:00:00
54.51,2020 03 27 02:00:00
83.11,2020 03 27 03:00:00
144.16,2020 03 27 04:00:00
200.86,2020 03 27 05:00:00
163.88,2020 03 27 06:00:00
160.56,2020 03 27 07:00:00
119.67,2020 03 27 08:00:00
74.98,2020 03 27 09:00:00
70.18,2020 03 27 10:00:00
58.55,2020 03 27 11:00:00
51.54,2020 03 27 12:00:00
49.67,2020 03 27 13:00:00
64.47,2020 03 27 14:00:00
157.7,2020 03 27 15:00:00
219.5,2020 03 27 16:00:00
245.62,2020 03 27 17:00:00
303.7,2020 03 27 18:00:00
314.01,2020 03 27 19:00:00
245.23,2020 03 27 20:00:00
158.41,2020 03 27 21:00:00
85.58,2020 03 27 22:00:00
42.55,2020 03 27 23:00:00
39.26,2020 03 28 00:00:00
38.51,2020 03 28 01:00:00
39.65,2020 03 28 02:00:00
68.05,2020 03 28 03:00:00
127.14,2020 03 28 04:00:00
182.09,2020 03 28 05:00:00
149.97,2020 03 28 06:00:00
149.72,2020 03 28 07:00:00
109.66,2020 03 28 08:00:00
68.58,2020 03 28 09:00:00
66.71,2020 03 28 10:00:00
59.47,2020 03 28 11:00:00
56.1,2020 03 28 12:00:00
53.48,2020 03 28 13:00:00
70.13,2020 03 28 14:00:00
165.62,2020 03 28 15:00:00
226.88,2020 03 28 16:00:00
253.55,2020 03 28 17:00:00
312.39,2020 03 28 18:00:00
322.77,2020 03 28 19:00:00
254.17,2020 03 28 20:00:00
167.1,2020 03 28 21:00:00
94.21,2020 03 28 22:00:00
49.95,2020 03 28 23:00:00
44.07,2020 03 29 00:00:00
41.78,2020 03 29 01:00:00
41.04,2020 03 29 02:00:00
68.16,2020 03 29 03:00:00
126.99,2020 03 29 04:00:00
167.92,2020 03 29 05:00:00
150.63,2020 03 29 06:00:00
153.92,2020 03 29 07:00:00
118.06,2020 03 29 08:00:00
80.29,2020 03 29 09:00:00
81.19,2020 03 29 10:00:00
75.2,2020 03 29 11:00:00
72.78,2020 03 29 12:00:00
69.95,2020 03 29 13:00:00
86.52,2020 03 29 14:00:00
180.52,2020 03 29 15:00:00
241.65,2020 03 29 16:00:00
267.33,2020 03 29 17:00:00
325.12,2020 03 29 18:00:00
334.36,2020 03 29 19:00:00
265.34,2020 03 29 20:00:00
178.36,2020 03 29 21:00:00
104.35,2020 03 29 22:00:00
58.29,2020 03 29 23:00:00
51.43,2020 03 30 00:00:00
47.52,2020 03 30 01:00:00
45.56,2020 03 30 02:00:00
72.24,2020 03 30 03:00:00
129.88,2020 03 30 04:00:00
169.23,2020 03 30 05:00:00
150.38,2020 03 30 06:00:00
151.68,2020 03 30 07:00:00
114.54,2020 03 30 08:00:00
74.16,2020 03 30 09:00:00
73.08,2020 03 30 10:00:00
64.58,2020 03 30 11:00:00
60.28,2020 03 30 12:00:00
56.82,2020 03 30 13:00:00
71.5,2020 03 30 14:00:00
164.98,2020 03 30 15:00:00
225.83,2020 03 30 16:00:00
251.96,2020 03 30 17:00:00
311.65,2020 03 30 18:00:00
321.17,2020 03 30 19:00:00
251.9,2020 03 30 20:00:00
165.33,2020 03 30 21:00:00
91.77,2020 03 30 22:00:00
46.31,2020 03 30 23:00:00
40.02,2020 03 31 00:00:00
37.27,2020 03 31 01:00:00
36.22,2020 03 31 02:00:00
63.51,2020 03 31 03:00:00
121.58,2020 03 31 04:00:00
160.97,2020 03 31 05:00:00
140.29,2020 03 31 06:00:00
112.54,2020 03 31 07:00:00
75.53,2020 03 31 08:00:00
37.07,2020 03 31 09:00:00
38.02,2020 03 31 10:00:00
34.43,2020 03 31 11:00:00
28.94,2020 03 31 12:00:00
26.12,2020 03 31 13:00:00
41.81,2020 03 31 14:00:00
135.18,2020 03 31 15:00:00
227.26,2020 03 31 16:00:00
255.99,2020 03 31 17:00:00
313.95,2020 03 31 18:00:00
323.41,2020 03 31 19:00:00
254.01,2020 03 31 20:00:00
166.66,2020 03 31 21:00:00
92.78,2020 03 31 22:00:00
46.95,2020 03 31 23:00:00
40.3,2020 04 01 00:00:00
37.13,2020 04 01 01:00:00
35.62,2020 04 01 02:00:00
62.46,2020 04 01 03:00:00
120.3,2020 04 01 04:00:00
158.9,2020 04 01 05:00:00
137.67,2020 04 01 06:00:00
110.07,2020 04 01 07:00:00
72.23,2020 04 01 08:00:00
31.51,2020 04 01 09:00:00
30.52,2020 04 01 10:00:00
27.07,2020 04 01 11:00:00
19.68,2020 04 01 12:00:00
15.85,2020 04 01 13:00:00
32.78,2020 04 01 14:00:00
128.03,2020 04 01 15:00:00
220.61,2020 04 01 16:00:00
249.72,2020 04 01 17:00:00
306.83,2020 04 01 18:00:00
316.22,2020 04 01 19:00:00
247.85,2020 04 01 20:00:00
160.94,2020 04 01 21:00:00
87.03,2020 04 01 22:00:00
41.99,2020 04 01 23:00:00
35.17,2020 04 02 00:00:00
31.54,2020 04 02 01:00:00
31.59,2020 04 02 02:00:00
60.37,2020 04 02 03:00:00
119.63,2020 04 02 04:00:00
159.74,2020 04 02 05:00:00
142.04,2020 04 02 06:00:00
145.1,2020 04 02 07:00:00
108.43,2020 04 02 08:00:00
70.0,2020 04 02 09:00:00
71.49,2020 04 02 10:00:00
65.12,2020 04 02 11:00:00
61.43,2020 04 02 12:00:00
58.93,2020 04 02 13:00:00
75.95,2020 04 02 14:00:00
170.72,2020 04 02 15:00:00
231.69,2020 04 02 16:00:00
256.72,2020 04 02 17:00:00
313.67,2020 04 02 18:00:00
322.91,2020 04 02 19:00:00
253.68,2020 04 02 20:00:00
166.11,2020 04 02 21:00:00
92.0,2020 04 02 22:00:00
45.9,2020 04 02 23:00:00
39.08,2020 04 03 00:00:00
35.8,2020 04 03 01:00:00
36.49,2020 04 03 02:00:00
64.92,2020 04 03 03:00:00
123.58,2020 04 03 04:00:00
162.83,2020 04 03 05:00:00
143.22,2020 04 03 06:00:00
145.13,2020 04 03 07:00:00
107.47,2020 04 03 08:00:00
68.07,2020 04 03 09:00:00
68.03,2020 04 03 10:00:00
60.88,2020 04 03 11:00:00
57.48,2020 04 03 12:00:00
55.57,2020 04 03 13:00:00
73.84,2020 04 03 14:00:00
169.16,2020 04 03 15:00:00
231.85,2020 04 03 16:00:00
259.73,2020 04 03 17:00:00
318.07,2020 04 03 18:00:00
327.02,2020 04 03 19:00:00
257.61,2020 04 03 20:00:00
170.27,2020 04 03 21:00:00
94.94,2020 04 03 22:00:00
47.13,2020 04 03 23:00:00
41.12,2020 04 04 00:00:00
38.93,2020 04 04 01:00:00
38.41,2020 04 04 02:00:00
66.77,2020 04 04 03:00:00
125.99,2020 04 04 04:00:00
152.2,2020 04 04 05:00:00
145.83,2020 04 04 06:00:00
145.69,2020 04 04 07:00:00
106.51,2020 04 04 08:00:00
62.9,2020 04 04 09:00:00
60.89,2020 04 04 10:00:00
53.29,2020 04 04 11:00:00
47.82,2020 04 04 12:00:00
43.24,2020 04 04 13:00:00
58.6,2020 04 04 14:00:00
152.85,2020 04 04 15:00:00
213.46,2020 04 04 16:00:00
240.17,2020 04 04 17:00:00
298.33,2020 04 04 18:00:00
308.2,2020 04 04 19:00:00
239.65,2020 04 04 20:00:00
152.36,2020 04 04 21:00:00
78.64,2020 04 04 22:00:00
33.16,2020 04 04 23:00:00
27.31,2020 04 05 00:00:00
25.64,2020 04 05 01:00:00
25.56,2020 04 05 02:00:00
53.03,2020 04 05 03:00:00
111.03,2020 04 05 04:00:00
136.84,2020 04 05 05:00:00
134.95,2020 04 05 06:00:00
137.39,2020 04 05 07:00:00
98.9,2020 04 05 08:00:00
58.62,2020 04 05 09:00:00
59.27,2020 04 05 10:00:00
53.09,2020 04 05 11:00:00
49.94,2020 04 05 12:00:00
47.97,2020 04 05 13:00:00
65.82,2020 04 05 14:00:00
160.63,2020 04 05 15:00:00
221.56,2020 04 05 16:00:00
247.76,2020 04 05 17:00:00
291.63,2020 04 05 18:00:00
315.76,2020 04 05 19:00:00
249.66,2020 04 05 20:00:00
165.06,2020 04 05 21:00:00
92.63,2020 04 05 22:00:00
47.7,2020 04 05 23:00:00
42.31,2020 04 06 00:00:00
41.63,2020 04 06 01:00:00
44.61,2020 04 06 02:00:00
74.05,2020 04 06 03:00:00
132.99,2020 04 06 04:00:00
159.49,2020 04 06 05:00:00
155.75,2020 04 06 06:00:00
159.6,2020 04 06 07:00:00
122.31,2020 04 06 08:00:00
81.25,2020 04 06 09:00:00
79.17,2020 04 06 10:00:00
67.23,2020 04 06 11:00:00
59.95,2020 04 06 12:00:00
53.34,2020 04 06 13:00:00
68.68,2020 04 06 14:00:00
163.57,2020 04 06 15:00:00
224.07,2020 04 06 16:00:00
249.98,2020 04 06 17:00:00
295.2,2020 04 06 18:00:00
320.66,2020 04 06 19:00:00
252.62,2020 04 06 20:00:00
166.29,2020 04 06 21:00:00
94.11,2020 04 06 22:00:00
50.79,2020 04 06 23:00:00
46.45,2020 04 07 00:00:00
45.69,2020 04 07 01:00:00
45.79,2020 04 07 02:00:00
73.79,2020 04 07 03:00:00
133.34,2020 04 07 04:00:00
159.86,2020 04 07 05:00:00
151.09,2020 04 07 06:00:00
119.51,2020 04 07 07:00:00
79.66,2020 04 07 08:00:00
37.5,2020 04 07 09:00:00
36.26,2020 04 07 10:00:00
33.25,2020 04 07 11:00:00
24.97,2020 04 07 12:00:00
21.01,2020 04 07 13:00:00
36.79,2020 04 07 14:00:00
130.46,2020 04 07 15:00:00
220.95,2020 04 07 16:00:00
249.42,2020 04 07 17:00:00
295.71,2020 04 07 18:00:00
320.19,2020 04 07 19:00:00
251.77,2020 04 07 20:00:00
166.04,2020 04 07 21:00:00
95.37,2020 04 07 22:00:00
53.07,2020 04 07 23:00:00
47.91,2020 04 08 00:00:00
45.92,2020 04 08 01:00:00
45.37,2020 04 08 02:00:00
74.07,2020 04 08 03:00:00
133.26,2020 04 08 04:00:00
158.35,2020 04 08 05:00:00
148.29,2020 04 08 06:00:00
113.69,2020 04 08 07:00:00
69.09,2020 04 08 08:00:00
24.57,2020 04 08 09:00:00
21.76,2020 04 08 10:00:00
16.19,2020 04 08 11:00:00
7.64,2020 04 08 12:00:00
3.33,2020 04 08 13:00:00
18.86,2020 04 08 14:00:00
114.23,2020 04 08 15:00:00
207.08,2020 04 08 16:00:00
236.2,2020 04 08 17:00:00
280.06,2020 04 08 18:00:00
303.64,2020 04 08 19:00:00
235.44,2020 04 08 20:00:00
149.52,2020 04 08 21:00:00
76.63,2020 04 08 22:00:00
32.61,2020 04 08 23:00:00
27.26,2020 04 09 00:00:00
25.05,2020 04 09 01:00:00
25.13,2020 04 09 02:00:00
52.1,2020 04 09 03:00:00
109.6,2020 04 09 04:00:00
134.88,2020 04 09 05:00:00
128.65,2020 04 09 06:00:00
128.46,2020 04 09 07:00:00
89.36,2020 04 09 08:00:00
46.91,2020 04 09 09:00:00
45.72,2020 04 09 10:00:00
38.22,2020 04 09 11:00:00
35.98,2020 04 09 12:00:00
34.76,2020 04 09 13:00:00
52.76,2020 04 09 14:00:00
148.95,2020 04 09 15:00:00
209.31,2020 04 09 16:00:00
236.04,2020 04 09 17:00:00
280.23,2020 04 09 18:00:00
303.33,2020 04 09 19:00:00
232.97,2020 04 09 20:00:00
142.95,2020 04 09 21:00:00
66.54,2020 04 09 22:00:00
18.78,2020 04 09 23:00:00
11.58,2020 04 10 00:00:00
9.36,2020 04 10 01:00:00
8.45,2020 04 10 02:00:00
35.72,2020 04 10 03:00:00
94.75,2020 04 10 04:00:00
122.39,2020 04 10 05:00:00
120.29,2020 04 10 06:00:00
123.25,2020 04 10 07:00:00
85.22,2020 04 10 08:00:00
46.88,2020 04 10 09:00:00
48.8,2020 04 10 10:00:00
43.71,2020 04 10 11:00:00
41.46,2020 04 10 12:00:00
39.26,2020 04 10 13:00:00
57.18,2020 04 10 14:00:00
153.89,2020 04 10 15:00:00
216.42,2020 04 10 16:00:00
244.73,2020 04 10 17:00:00
290.16,2020 04 10 18:00:00
315.16,2020 04 10 19:00:00
247.74,2020 04 10 20:00:00
161.53,2020 04 10 21:00:00
88.71,2020 04 10 22:00:00
44.4,2020 04 10 23:00:00
39.45,2020 04 11 00:00:00
37.56,2020 04 11 01:00:00
38.43,2020 04 11 02:00:00
67.04,2020 04 11 03:00:00
126.28,2020 04 11 04:00:00
139.07,2020 04 11 05:00:00
146.41,2020 04 11 06:00:00
147.04,2020 04 11 07:00:00
109.62,2020 04 11 08:00:00
68.53,2020 04 11 09:00:00
65.88,2020 04 11 10:00:00
56.72,2020 04 11 11:00:00
52.17,2020 04 11 12:00:00
48.97,2020 04 11 13:00:00
65.31,2020 04 11 14:00:00
160.29,2020 04 11 15:00:00
221.99,2020 04 11 16:00:00
249.26,2020 04 11 17:00:00
294.03,2020 04 11 18:00:00
318.65,2020 04 11 19:00:00
251.79,2020 04 11 20:00:00
166.46,2020 04 11 21:00:00
94.58,2020 04 11 22:00:00
51.46,2020 04 11 23:00:00
47.17,2020 04 12 00:00:00
45.84,2020 04 12 01:00:00
46.14,2020 04 12 02:00:00
74.87,2020 04 12 03:00:00
134.47,2020 04 12 04:00:00
146.2,2020 04 12 05:00:00
152.22,2020 04 12 06:00:00
150.65,2020 04 12 07:00:00
109.94,2020 04 12 08:00:00
66.57,2020 04 12 09:00:00
64.8,2020 04 12 10:00:00
56.42,2020 04 12 11:00:00
51.14,2020 04 12 12:00:00
47.8,2020 04 12 13:00:00
63.49,2020 04 12 14:00:00
156.89,2020 04 12 15:00:00
218.78,2020 04 12 16:00:00
246.96,2020 04 12 17:00:00
292.85,2020 04 12 18:00:00
318.76,2020 04 12 19:00:00
250.94,2020 04 12 20:00:00
164.61,2020 04 12 21:00:00
92.58,2020 04 12 22:00:00
48.64,2020 04 12 23:00:00
43.07,2020 04 13 00:00:00
41.82,2020 04 13 01:00:00
41.9,2020 04 13 02:00:00
69.2,2020 04 13 03:00:00
127.41,2020 04 13 04:00:00
139.34,2020 04 13 05:00:00
146.1,2020 04 13 06:00:00
144.58,2020 04 13 07:00:00
103.1,2020 04 13 08:00:00
58.64,2020 04 13 09:00:00
57.51,2020 04 13 10:00:00
50.71,2020 04 13 11:00:00
47.77,2020 04 13 12:00:00
45.49,2020 04 13 13:00:00
62.34,2020 04 13 14:00:00
157.05,2020 04 13 15:00:00
218.58,2020 04 13 16:00:00
246.05,2020 04 13 17:00:00
290.08,2020 04 13 18:00:00
313.01,2020 04 13 19:00:00
243.59,2020 04 13 20:00:00
155.97,2020 04 13 21:00:00
82.38,2020 04 13 22:00:00
36.74,2020 04 13 23:00:00
30.22,2020 04 14 00:00:00
27.19,2020 04 14 01:00:00
25.88,2020 04 14 02:00:00
51.39,2020 04 14 03:00:00
108.2,2020 04 14 04:00:00
119.95,2020 04 14 05:00:00
126.2,2020 04 14 06:00:00
98.03,2020 04 14 07:00:00
60.65,2020 04 14 08:00:00
19.73,2020 04 14 09:00:00
18.37,2020 04 14 10:00:00
15.25,2020 04 14 11:00:00
7.73,2020 04 14 12:00:00
3.56,2020 04 14 13:00:00
19.88,2020 04 14 14:00:00
114.9,2020 04 14 15:00:00
207.49,2020 04 14 16:00:00
237.08,2020 04 14 17:00:00
267.08,2020 04 14 18:00:00
304.26,2020 04 14 19:00:00
235.0,2020 04 14 20:00:00
147.52,2020 04 14 21:00:00
73.75,2020 04 14 22:00:00
28.22,2020 04 14 23:00:00
23.19,2020 04 15 00:00:00
20.99,2020 04 15 01:00:00
19.75,2020 04 15 02:00:00
46.92,2020 04 15 03:00:00
105.85,2020 04 15 04:00:00
119.06,2020 04 15 05:00:00
123.37,2020 04 15 06:00:00
92.45,2020 04 15 07:00:00
53.63,2020 04 15 08:00:00
13.08,2020 04 15 09:00:00
12.7,2020 04 15 10:00:00
8.91,2020 04 15 11:00:00
2.11,2020 04 15 12:00:00
0.0,2020 04 15 13:00:00
17.59,2020 04 15 14:00:00
113.62,2020 04 15 15:00:00
208.32,2020 04 15 16:00:00
238.17,2020 04 15 17:00:00
264.97,2020 04 15 18:00:00
300.78,2020 04 15 19:00:00
230.85,2020 04 15 20:00:00
143.44,2020 04 15 21:00:00
70.65,2020 04 15 22:00:00
26.38,2020 04 15 23:00:00
20.81,2020 04 16 00:00:00
18.07,2020 04 16 01:00:00
17.14,2020 04 16 02:00:00
44.61,2020 04 16 03:00:00
103.12,2020 04 16 04:00:00
114.4,2020 04 16 05:00:00
122.14,2020 04 16 06:00:00
122.87,2020 04 16 07:00:00
83.4,2020 04 16 08:00:00
43.37,2020 04 16 09:00:00
44.4,2020 04 16 10:00:00
38.63,2020 04 16 11:00:00
37.38,2020 04 16 12:00:00
37.26,2020 04 16 13:00:00
59.39,2020 04 16 14:00:00
157.8,2020 04 16 15:00:00
221.38,2020 04 16 16:00:00
249.14,2020 04 16 17:00:00
278.43,2020 04 16 18:00:00
314.79,2020 04 16 19:00:00
246.68,2020 04 16 20:00:00
161.3,2020 04 16 21:00:00
88.73,2020 04 16 22:00:00
45.13,2020 04 16 23:00:00
41.06,2020 04 17 00:00:00
39.95,2020 04 17 01:00:00
40.49,2020 04 17 02:00:00
68.49,2020 04 17 03:00:00
126.86,2020 04 17 04:00:00
124.89,2020 04 17 05:00:00
145.38,2020 04 17 06:00:00
144.75,2020 04 17 07:00:00
104.84,2020 04 17 08:00:00
63.53,2020 04 17 09:00:00
60.83,2020 04 17 10:00:00
51.14,2020 04 17 11:00:00
47.84,2020 04 17 12:00:00
44.96,2020 04 17 13:00:00
61.28,2020 04 17 14:00:00
155.6,2020 04 17 15:00:00
215.74,2020 04 17 16:00:00
242.58,2020 04 17 17:00:00
273.77,2020 04 17 18:00:00
312.54,2020 04 17 19:00:00
244.94,2020 04 17 20:00:00
158.08,2020 04 17 21:00:00
85.7,2020 04 17 22:00:00
41.7,2020 04 17 23:00:00
38.44,2020 04 18 00:00:00
37.61,2020 04 18 01:00:00
38.35,2020 04 18 02:00:00
66.92,2020 04 18 03:00:00
124.6,2020 04 18 04:00:00
121.25,2020 04 18 05:00:00
140.89,2020 04 18 06:00:00
137.88,2020 04 18 07:00:00
96.77,2020 04 18 08:00:00
54.45,2020 04 18 09:00:00
52.41,2020 04 18 10:00:00
44.33,2020 04 18 11:00:00
40.56,2020 04 18 12:00:00
37.91,2020 04 18 13:00:00
55.59,2020 04 18 14:00:00
151.09,2020 04 18 15:00:00
211.27,2020 04 18 16:00:00
238.16,2020 04 18 17:00:00
269.07,2020 04 18 18:00:00
307.52,2020 04 18 19:00:00
238.92,2020 04 18 20:00:00
151.98,2020 04 18 21:00:00
79.18,2020 04 18 22:00:00
35.31,2020 04 18 23:00:00
30.53,2020 04 19 00:00:00
28.92,2020 04 19 01:00:00
28.59,2020 04 19 02:00:00
56.63,2020 04 19 03:00:00
114.67,2020 04 19 04:00:00
112.27,2020 04 19 05:00:00
134.01,2020 04 19 06:00:00
134.1,2020 04 19 07:00:00
94.56,2020 04 19 08:00:00
51.77,2020 04 19 09:00:00
49.86,2020 04 19 10:00:00
41.49,2020 04 19 11:00:00
38.17,2020 04 19 12:00:00
36.01,2020 04 19 13:00:00
53.66,2020 04 19 14:00:00
149.76,2020 04 19 15:00:00
209.31,2020 04 19 16:00:00
235.96,2020 04 19 17:00:00
264.94,2020 04 19 18:00:00
300.75,2020 04 19 19:00:00
230.33,2020 04 19 20:00:00
140.97,2020 04 19 21:00:00
65.69,2020 04 19 22:00:00
19.95,2020 04 19 23:00:00
14.4,2020 04 20 00:00:00
12.18,2020 04 20 01:00:00
11.05,2020 04 20 02:00:00
38.48,2020 04 20 03:00:00
96.73,2020 04 20 04:00:00
95.32,2020 04 20 05:00:00
119.05,2020 04 20 06:00:00
121.95,2020 04 20 07:00:00
86.07,2020 04 20 08:00:00
49.01,2020 04 20 09:00:00
51.03,2020 04 20 10:00:00
44.39,2020 04 20 11:00:00
41.29,2020 04 20 12:00:00
38.56,2020 04 20 13:00:00
55.34,2020 04 20 14:00:00
150.26,2020 04 20 15:00:00
210.25,2020 04 20 16:00:00
237.4,2020 04 20 17:00:00
266.29,2020 04 20 18:00:00
302.82,2020 04 20 19:00:00
233.61,2020 04 20 20:00:00
147.04,2020 04 20 21:00:00
72.54,2020 04 20 22:00:00
25.27,2020 04 20 23:00:00
18.92,2020 04 21 00:00:00
16.73,2020 04 21 01:00:00
17.1,2020 04 21 02:00:00
45.15,2020 04 21 03:00:00
104.86,2020 04 21 04:00:00
103.49,2020 04 21 05:00:00
122.23,2020 04 21 06:00:00
91.53,2020 04 21 07:00:00
52.58,2020 04 21 08:00:00
12.75,2020 04 21 09:00:00
11.92,2020 04 21 10:00:00
7.95,2020 04 21 11:00:00
2.51,2020 04 21 12:00:00
2.39,2020 04 21 13:00:00
21.51,2020 04 21 14:00:00
126.64,2020 04 21 15:00:00
241.49,2020 04 21 16:00:00
259.74,2020 04 21 17:00:00
270.92,2020 04 21 18:00:00
302.06,2020 04 21 19:00:00
230.33,2020 04 21 20:00:00
140.96,2020 04 21 21:00:00
65.64,2020 04 21 22:00:00
19.45,2020 04 21 23:00:00
13.22,2020 04 22 00:00:00
10.57,2020 04 22 01:00:00
9.38,2020 04 22 02:00:00
37.08,2020 04 22 03:00:00
95.47,2020 04 22 04:00:00
94.15,2020 04 22 05:00:00
113.72,2020 04 22 06:00:00
83.87,2020 04 22 07:00:00
45.73,2020 04 22 08:00:00
9.57,2020 04 22 09:00:00
18.08,2020 04 22 10:00:00
28.34,2020 04 22 11:00:00
39.52,2020 04 22 12:00:00
66.13,2020 04 22 13:00:00
121.03,2020 04 22 14:00:00
241.71,2020 04 22 15:00:00
354.69,2020 04 22 16:00:00
390.37,2020 04 22 17:00:00
376.62,2020 04 22 18:00:00
359.09,2020 04 22 19:00:00
259.57,2020 04 22 20:00:00
154.57,2020 04 22 21:00:00
69.24,2020 04 22 22:00:00
17.68,2020 04 22 23:00:00
9.65,2020 04 23 00:00:00
6.86,2020 04 23 01:00:00
6.97,2020 04 23 02:00:00
35.92,2020 04 23 03:00:00
95.57,2020 04 23 04:00:00
94.95,2020 04 23 05:00:00
117.64,2020 04 23 06:00:00
118.93,2020 04 23 07:00:00
82.73,2020 04 23 08:00:00
44.62,2020 04 23 09:00:00
46.79,2020 04 23 10:00:00
43.02,2020 04 23 11:00:00
42.0,2020 04 23 12:00:00
40.03,2020 04 23 13:00:00
57.44,2020 04 23 14:00:00
153.6,2020 04 23 15:00:00
213.86,2020 04 23 16:00:00
240.8,2020 04 23 17:00:00
269.9,2020 04 23 18:00:00
306.02,2020 04 23 19:00:00
236.17,2020 04 23 20:00:00
148.04,2020 04 23 21:00:00
73.33,2020 04 23 22:00:00
27.18,2020 04 23 23:00:00
21.1,2020 04 24 00:00:00
18.25,2020 04 24 01:00:00
16.81,2020 04 24 02:00:00
43.85,2020 04 24 03:00:00
102.23,2020 04 24 04:00:00
87.23,2020 04 24 05:00:00
124.21,2020 04 24 06:00:00
125.82,2020 04 24 07:00:00
89.72,2020 04 24 08:00:00
52.3,2020 04 24 09:00:00
54.39,2020 04 24 10:00:00
48.47,2020 04 24 11:00:00
44.84,2020 04 24 12:00:00
41.14,2020 04 24 13:00:00
56.23,2020 04 24 14:00:00
150.7,2020 04 24 15:00:00
216.91,2020 04 24 16:00:00
246.42,2020 04 24 17:00:00
254.7,2020 04 24 18:00:00
302.38,2020 04 24 19:00:00
233.63,2020 04 24 20:00:00
146.47,2020 04 24 21:00:00
72.11,2020 04 24 22:00:00
25.63,2020 04 24 23:00:00
18.76,2020 04 25 00:00:00
15.53,2020 04 25 01:00:00
15.04,2020 04 25 02:00:00
42.81,2020 04 25 03:00:00
101.23,2020 04 25 04:00:00
85.57,2020 04 25 05:00:00
121.11,2020 04 25 06:00:00
121.16,2020 04 25 07:00:00
83.62,2020 04 25 08:00:00
44.43,2020 04 25 09:00:00
47.52,2020 04 25 10:00:00
47.25,2020 04 25 11:00:00
49.03,2020 04 25 12:00:00
47.52,2020 04 25 13:00:00
64.44,2020 04 25 14:00:00
161.66,2020 04 25 15:00:00
222.91,2020 04 25 16:00:00
247.91,2020 04 25 17:00:00
256.67,2020 04 25 18:00:00
303.68,2020 04 25 19:00:00
231.77,2020 04 25 20:00:00
142.35,2020 04 25 21:00:00
68.46,2020 04 25 22:00:00
23.04,2020 04 25 23:00:00
17.23,2020 04 26 00:00:00
14.57,2020 04 26 01:00:00
14.71,2020 04 26 02:00:00
42.88,2020 04 26 03:00:00
101.37,2020 04 26 04:00:00
85.94,2020 04 26 05:00:00
122.04,2020 04 26 06:00:00
121.22,2020 04 26 07:00:00
82.63,2020 04 26 08:00:00
46.44,2020 04 26 09:00:00
76.83,2020 04 26 10:00:00
149.33,2020 04 26 11:00:00
244.83,2020 04 26 12:00:00
300.05,2020 04 26 13:00:00
360.47,2020 04 26 14:00:00
489.72,2020 04 26 15:00:00
565.74,2020 04 26 16:00:00
594.47,2020 04 26 17:00:00
566.61,2020 04 26 18:00:00
562.06,2020 04 26 19:00:00
435.51,2020 04 26 20:00:00
282.14,2020 04 26 21:00:00
171.01,2020 04 26 22:00:00
97.17,2020 04 26 23:00:00
63.2,2020 04 27 00:00:00
46.21,2020 04 27 01:00:00
30.48,2020 04 27 02:00:00
48.65,2020 04 27 03:00:00
102.34,2020 04 27 04:00:00
98.11,2020 04 27 05:00:00
160.02,2020 04 27 06:00:00
208.71,2020 04 27 07:00:00
229.26,2020 04 27 08:00:00
267.67,2020 04 27 09:00:00
353.93,2020 04 27 10:00:00
391.89,2020 04 27 11:00:00
404.04,2020 04 27 12:00:00
